distance,speed,vehicle_type,consumption
0.5702730030333671,0.898876404494382,carro,0.16411687157004015
0.2992922143579373,0.5842696629213484,moto,0.04129748290768617
0.4064711830131446,0.9101123595505618,carro,0.10540515682006316
0.12537917087967645,0.9775280898876404,carro,0.0359015237452862
0.49039433771486346,0.16853932584269665,caminhão,0.43287242848821167
0.3690596562184024,0.05617977528089885,carro,0.10095962228285864
0.24368048533872602,0.8426966292134832,carro,0.06392372075911334
0.6461071789686552,0.898876404494382,moto,0.10583438084434497
0.3367037411526795,0.9325842696629214,carro,0.082778918968636
0.3407482305358948,0.49438202247191015,carro,0.11193549376092223
0.9504550050556118,0.797752808988764,moto,0.14814360609498115
0.15571284125379173,0.5617977528089888,carro,0.0337860624827544
0.1405460060667341,0.6292134831460674,caminhão,0.13456173161234938
0.15672396359959556,0.12359550561797755,moto,0.022687555569181714
0.2972699696663296,0.9101123595505618,moto,0.04310635558144525
0.1001011122345804,0.5056179775280898,caminhão,0.09682067633442684
0.8200202224469162,0.14606741573033705,caminhão,0.6326148940736426
0.08291203235591507,0.46067415730337075,caminhão,0.08811356041328142
0.596562184024267,0.35955056179775274,caminhão,0.5365913480700248
0.44388270980788674,0.33707865168539325,carro,0.1447098139007266
0.5470171890798787,0.23595505617977525,caminhão,0.47211576785112064
0.8078867542972701,0.15730337078651685,moto,0.10893092559094952
0.5308392315470173,0.15730337078651685,carro,0.15261979949106294
0.7765419615773509,0.26966292134831454,moto,0.10611031057424043
0.42163801820020225,0.31460674157303375,moto,0.0631879081460588
0.9615773508594541,0.17977528089887634,carro,0.29401845663304416
0.6440849342770476,0.44943820224719094,moto,0.10699941748168133
0.282103134479272,0.24719101123595505,caminhão,0.24048808903332616
0.30434782608695654,0.853932584269663,moto,0.04448600423092253
0.9130434782608696,0.12359550561797755,carro,0.2675905202808352
0.8281092012133469,0.6292134831460674,carro,0.1937026703866082
0.6875631951466128,0.12359550561797755,carro,0.18735628659901277
0.04347826086956522,0.23595505617977525,moto,0.006131771775454518
0.6279069767441862,0.07865168539325845,caminhão,0.49949412882852495
0.6086956521739131,0.5393258426966292,moto,0.10951344390961769
0.34580384226491406,0.24719101123595505,moto,0.053653003035227034
0.11021233569261882,0.6853932584269664,carro,0.02912591593340896
0.24772497472194135,0.43820224719101125,caminhão,0.24398319894533524
0.5722952477249748,0.7415730337078652,carro,0.1536622006928902
0.9423660262891811,0.12359550561797755,carro,0.24474967041726706
0.5682507583417594,0.38202247191011235,carro,0.17454088358831285
0.8897876643073813,0.595505617977528,carro,0.2071312505748536
0.1698685540950455,0.49438202247191015,moto,0.028298126743722597
0.3619817997977755,0.7752808988764046,carro,0.0968819940521814
0.9292214357937311,0.32584269662921345,carro,0.29821872029923047
0.23255813953488375,0.8876404494382022,caminhão,0.22632369623202622
0.3943377148634985,0.21348314606741575,moto,0.056412300334181556
0.4964610717896865,0.41573033707865165,caminhão,0.4768985498359752
0.8564206268958545,0.550561797752809,moto,0.14443388417083117
0.6754297269969667,0.9775280898876404,moto,0.0998865622221541
0.06268958543983821,0.06741573033707865,moto,0.008277891896863598
0.5237613751263903,1.0,carro,0.14992181990986295
0.5591506572295248,0.7752808988764046,moto,0.07643253518104057
0.48432760364004046,0.12359550561797755,moto,0.07186436520832695
0.22345803842264916,0.853932584269663,moto,0.03228377839776804
0.8028311425682508,0.8314606741573034,moto,0.1285219364135267
0.9979777553083925,0.5730337078651686,caminhão,0.8579268479627189
0.8351870576339738,0.24719101123595505,caminhão,0.6709997853879879
0.5601617795753286,0.19101123595505615,caminhão,0.5147928994082841
0.5136501516683519,0.6741573033707866,moto,0.06508875739644972
0.859453993933266,0.34831460674157305,moto,0.11849648956065856
0.9797775530839232,0.898876404494382,moto,0.15301836465646748
0.1789686552072801,0.853932584269663,caminhão,0.18898120611950822
0.6966632962588474,0.23595505617977525,moto,0.1078272066713677
0.6339737108190092,0.550561797752809,caminhão,0.641107397982647
0.14459049544994945,0.9775280898876404,carro,0.03893675077413619
0.07482305358948432,0.6741573033707866,moto,0.00840052733237269
0.6622851365015168,0.43820224719101125,caminhão,0.6300088910690744
0.6279069767441862,0.48314606741573035,caminhão,0.6708771499524788
0.09403437815975735,0.651685393258427,caminhão,0.08437317963025417
0.17694641051567242,0.011235955056179747,caminhão,0.1436980715577766
0.7128412537917088,0.37078651685393255,moto,0.10151148174264954
0.05763397371081901,0.9101123595505618,caminhão,0.060060704540577006
0.2871587462082912,0.39325842696629215,moto,0.04267713155716345
0.7330637007077857,0.32584269662921345,moto,0.11886439586718582
0.7087967644084935,0.26966292134831454,caminhão,0.5753748045497746
0.8008088978766431,0.41573033707865165,moto,0.13630928656835392
0.5530839231547018,0.11235955056179775,carro,0.14440322531195388
0.10819009100101112,0.24719101123595505,carro,0.03093478860716804
0.6228513650151669,0.8202247191011236,moto,0.09884416102032684
